STOCK_EVENT_TIME,PART_NO,CATEGORY,PUT_ON_SERIAL,REPLACE_SERIAL,EQP_NO,CHAMBER_NO,LAYER,PUT_ON_STATUS,REPLACE_STATUS,KIND,FAB,QTY
2015/11/10 06:35,85-EKA0190,GE,NULL,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,5
2015/11/10 07:19,85-ECT0010,GE,58388MM-02011,55GD0MM-02011,ECT19,PM1,C4F8 1T,新品,備品,TS,P1,1
2015/11/10 07:50,85-ECT0010,GE,55B64MM-02011,54BE8MM-02011,ECT12,PM2,LCD 1C,新品,備品,PM,P1,1
2015/11/10 09:22,85-ECT0010,GE,4X185MM-02011,53F61MM-02011,ECT69,PM2,F68 1C,備品,待報廢,PM,P2,1
2015/11/10 11:34,85-ECT0010,GE,53387MM-02011,53387MM-02011,EHT01,PM2,LCD 1C,clean,廠內清洗,TS,P1,1
2015/11/10 13:03,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2015/11/10 13:03,85-EKA0270,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2015/11/10 16:43,85-ECT0010,GE,55GD0MM-02011,53G28MM-02011,ECT66,PM3,F68 1C,備品,待報廢,PM,P2,1
2015/11/10 19:38,85-ECT0010,GE,54GC8MM-02011,54GC8MM-02011,ECT11,PM1,DK40 4E,clean,廠內清洗,PM,P1,1
2015/11/10 20:47,85-ECT0010,GE,54423MM-02011,54423MM-02011,ECT15,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/10 21:34,85-ECT0010,GE,54BE8MM-02011,51EF9MM-02011,EHT07,PM2,CIS 5E,備品,待報廢,PM,P1,1
2015/11/11 01:14,85-EKA0270,GE,214-0195,NULL,EHA02,eMaxC,DK_PI,備品,廠外清洗,PM,P1,1
2015/11/11 02:04,85-ECT0010,GE,54414MM-02011,54414MM-02011,EHT01,PM1,LCD 1C,clean,廠內清洗,TS,P1,1
2015/11/11 05:17,85-ECT0010,GE,56E27MM-020Z1,54B54MM-02011,EHT03,PM1,1C,備品,待報廢,PM,P1,1
2015/11/11 11:42,85-ECT0010,GE,55213MM-02011,55213MM-02011,ECT14,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/11 12:43,85-ECT0010,GE,55B70MM-02011,55B70MM-02011,ECT13,PM2,1C,clean,廠內清洗,PM,P1,1
2015/11/11 15:50,85-EKA0190,GE,NULL,NULL,EKA04,eMaxC,F68 CP,備品,廠外清洗,PM,P1,5
2015/11/11 15:50,85-EKA0270,GE,NULL,MII-503-0115,EKA04,eMaxC,F68 CP,備品,廠外清洗,PM,P1,1
2015/11/11 18:09,85-ECT0010,GE,51983MM-02011,53529MM-02011,EHT04,PM1,1C,備品,待報廢,PM,P1,1
2015/11/11 18:33,85-ECT0010,GE,51CP0MM-02011,53380MM-02011,EHT02,PM2,LCD 1C,備品,待報廢,PM,P1,1
2015/11/11 20:29,85-EKA0270,GE,NULL,NONE1,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,1
2015/11/11 20:29,85-EKA0190,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,5
2015/11/11 20:32,85-ECT0010,GE,55GC6MM-02011,54414MM-02011,EHT01,PM1,LCD 1C,新品,備品,TS,P1,1
2015/11/12 02:05,85-EKA0270,GE,NULL,MII-094-0202,EHA05,eMaxB,PV,備品,廠外清洗,PM,P1,1
2015/11/12 06:40,85-ECT0010,GE,55C79MM-02011,55195MM-02011,EHT07,PM1,LCD 1C,備品,備品,PM,P1,1
2015/11/12 12:34,85-ECT0010,GE,55B70MM-02011,55B70MM-02011,ECT13,PM2,1C,clean,廠內清洗,TS,P1,1
2015/11/12 15:31,85-EKA0190,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/12 15:31,85-EKA0270,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/12 19:14,85-EKA0190,GE,NULL,NULL,EKA04,eMaxA,SP,備品,廠外清洗,TS,P1,5
2015/11/12 19:15,85-EKA0270,GE,NULL,NULL,EKA04,eMaxA,SP,備品,廠外清洗,TS,P1,1
2015/11/12 20:10,85-EKA0270,GE,NONE3,NULL,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/11/12 22:48,85-EKA0270,GE,MII-214-0200,NULL,EHA06,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/11/12 22:58,85-ECT0010,GE,55GD4MM-02011,55GD4MM-02011,ECT11,PM2,DK70 1G,clean,廠內清洗,PM,P1,1
2015/11/12 23:10,85-ECT0010,GE,57164MM-020Z1,57164MM-020Z1,ECT70,PM2,1F,clean,廠內清洗,PM,P2,1
2015/11/13 18:29,85-ECT0010,GE,55190MM-02011,54BF1MM-02011,ECT22,PM1,F68 oxide 3S,新品,待報廢,PM,P1,1
2015/11/13 20:30,85-ECT0010,GE,55C81MM-02011,56E28MM-020Z1,EHT06,PM1,LCD 1C,備品,備品,PM,P1,1
2015/11/14 01:28,85-ECT0010,GE,56E28MM-020Z1,51155MM-02011,EHT04,PM2,1C,備品,備品,PM,P1,1
2015/11/14 04:43,85-ECT0010,GE,55GC6MM-02011,55GC6MM-02011,EHT01,PM1,LCD 1C,clean,廠內清洗,TS,P1,1
2015/11/14 11:04,85-ECT0010,GE,56572MM-02011,54419MM-020Z1,ECT62,PM2,F38 1T,新品,備品,PM,P2,1
2015/11/14 15:23,85-ECT0010,GE,54419MM-020Z1,53381MM-02011,EHT05,PM1,1C,備品,備品,TS,P1,1
2015/11/14 18:26,85-ECT0010,GE,55B69MM-02021,53ET6MM-020Z1,EHT09,PM1,DK40 7F,新品,備品,PM,P1,1
2015/11/15 00:49,85-ECT0010,GE,54BE6MM-02011,54BE6MM-02011,ECT63,PM1,1C,clean,廠內清洗,TS,P2,1
2015/11/15 05:38,85-ECT0010,GE,53381MM-02011,54BE5MM-02011,ECT70,PM1,F68 1C,備品,待報廢,PM,P2,1
2015/11/15 14:46,85-EKA0270,GE,NULL,NULL,EHA02,eMaxA,DK_PI,備品,廠外清洗,PM,P1,1
2015/11/15 22:51,85-EKA0270,GE,NULL,NULL,EHA04,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/15 22:51,85-EKA0190,GE,NULL,NULL,EHA04,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/16 17:18,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2015/11/16 17:18,85-EKA0270,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2015/11/16 18:53,85-ECT0010,GE,55197MM-02011,54GC6MM-02011,ECT66,PM2,F38 1T,備品,備品,PM,P2,1
2015/11/16 20:41,85-ECT0010,GE,55GD2MM-02011,55196MM-02011,ECT62,PM1,F38 1T,備品,備品,PM,P2,1
2015/11/17 02:21,85-ECT0010,GE,54GC6MM-02011,51EG4MM-02011,ECT63,PM2,F68 1C,備品,待報廢,PM,P2,1
2015/11/17 02:30,85-ECT0010,GE,56E27MM-020Z1,56E27MM-020Z1,EHT03,PM1,1C,clean,廠內清洗,TS,P1,1
2015/11/17 05:42,85-ECT0010,GE,55GD3MM-02011,54CS8MM-02011,ECT12,PM1,LCD 1C,新品,備品,PM,P1,1
2015/11/17 12:21,85-ECT0010,GE,55FH6MM-02011,53BH9MM-02011,ECT65,PM2,1C,新品,備品,TS,P2,1
2015/11/17 12:37,85-EKA0270,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2015/11/17 12:37,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2015/11/17 12:41,85-EKA0270,GE,NULL,MII-044-0152,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/11/17 12:56,85-ECT0010,GE,55GD0MM-02011,55GD0MM-02011,ECT66,PM3,F68 1C,clean,廠內清洗,TS,P2,1
2015/11/17 18:22,85-ECT0010,GE,56574MM-02011,55C83MM-02011,ECT61,PM2,F63 2B SAC,新品,備品,PM,P2,1
2015/11/17 19:26,85-EKA0190,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/17 19:26,85-EKA0270,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/17 20:29,85-EKA0270,GE,MII-503-0115,NULL,EKA04,eMaxB,F68 CP,備品,廠外清洗,PM,P1,1
2015/11/17 20:29,85-EKA0190,GE,NULL,NULL,EKA04,eMaxB,F68 CP,備品,廠外清洗,PM,P1,5
2015/11/17 20:53,85-ECT0010,GE,55GC4MM-02011,55194MM-02011,ECT69,PM3,F68 1C,備品,待報廢,PM,P2,1
2015/11/17 23:09,85-ECT0010,GE,55B63MM-02011,55GD2MM-02011,ECT62,PM1,F38 1T,新品,備品,TS,P2,1
2015/11/17 23:18,85-ECT0010,GE,55191MM-02011,55GC4MM-02011,EHT51,PM1,F38 1T,新品,備品,PM,P2,1
2015/11/17 23:22,85-EKA0190,GE,NULL,NULL,EKA53,eMaxB,2N,備品,廠外清洗,TS,P2,5
2015/11/17 23:22,85-EKA0270,GE,NULL,NONE1,EKA53,eMaxB,2N,備品,廠外清洗,TS,P2,1
2015/11/17 23:42,85-ECT0010,GE,56E28MM-020Z1,56E28MM-020Z1,EHT04,PM2,1C,clean,廠內清洗,TS,P1,1
2015/11/18 04:35,85-ECT0010,GE,53CA4MM-02011,53CA4MM-02011,EHT06,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2015/11/18 05:47,85-ECT0010,GE,55198MM-02011,53ET4MM-020Z1,ECT70,PM3,1F,新品,備品,PM,P2,1
2015/11/18 13:04,85-EKA0270,GE,MII-503-0105,MII-503-0115,EKA04,eMaxB,F68 CP,備品,廠外清洗,TS,P1,1
2015/11/18 13:04,85-EKA0190,GE,NULL,NULL,EKA04,eMaxB,F68 CP,備品,廠外清洗,TS,P1,5
2015/11/18 13:28,85-ECT0010,GE,53BH9MM-02011,53388MM-02011,ECT69,PM1,F68 1C,備品,待報廢,PM,P2,1
2015/11/18 20:09,85-ECT0010,GE,54CS8MM-02011,54BE2MM-02011,EHT03,PM2,1C,備品,備品,PM,P1,1
2015/11/18 21:55,85-ECT0010,GE,53ET4MM-020Z1,54593MM-02011,ECT13,PM1,1C,備品,備品,PM,P1,1
2015/11/18 22:07,85-EKA0190,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/18 22:07,85-EKA0270,GE,NULL,NONE3,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/18 23:33,85-EKA0270,GE,NULL,NONE1,EKA53,eMaxC,1F,備品,廠外清洗,PM,P2,1
2015/11/18 23:33,85-EKA0190,GE,NULL,NULL,EKA53,eMaxC,1F,備品,廠外清洗,PM,P2,5
2015/11/19 04:44,85-ECT0010,GE,54593MM-02011,4X185MM-02011,ECT69,PM2,F68 1C,備品,待報廢,PM,P2,1
2015/11/19 10:39,85-ECT0010,GE,55GD2MM-02011,54BE1MM-02011,ECT19,PM2,C4F8 1T,備品,備品,PM,P1,1
2015/11/19 15:29,85-EKA0270,GE,MII-044-0420,MII-214-0200,EHA06,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/11/19 19:26,85-ECT0010,GE,53ET6MM-020Z1,55C84MM-02011,EHT05,PM2,1C,備品,備品,PM,P1,1
2015/11/19 20:09,85-ECT0010,GE,53BH8MM-02011,55B87MM-02011,ECT61,PM1,F63 2B SAC,備品,備品,PM,P2,1
2015/11/19 20:18,85-EKA0270,GE,MII-044-0152,MII-214-0198,EHA02,eMaxB,DK_PI,備品,廠外清洗,PM,P1,1
2015/11/20 01:28,85-ECT0010,GE,54420MM-020Z1,55B63MM-02011,ECT62,PM1,LCD 1C,新品,備品,PM,P2,1
2015/11/20 08:49,85-EKA0270,GE,NULL,NULL,EHA06,eMaxC,PV,備品,廠外清洗,PM,P1,1
2015/11/20 19:09,85-ECT0010,GE,55D24MM-020Z1,54423MM-02011,ECT15,PM2,LCD 1C,新品,備品,PM,P1,1
2015/11/20 20:05,85-EKA0270,GE,NULL,NONE3,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/11/20 20:32,85-ECT0010,GE,55C84MM-02011,51CP0MM-02011,EHT02,PM2,LCD 1C,備品,待報廢,PM,P1,1
2015/11/20 23:26,85-EKA0270,GE,MII-294-0202,MII-064-0128,EHA05,eMaxC,PV,備品,廠外清洗,PM,P1,1
2015/11/21 06:50,85-ECT0010,GE,53BL3MM-02011,53BL3MM-02011,ECT23,PM2,2B HMO,clean,廠內清洗,PM,P1,1
2015/11/21 07:58,85-ECT0010,GE,54423MM-020Z1,55GC4MM-02011,ECT69,PM3,F68 1C,備品,備品,PM,P2,1
2015/11/21 15:33,85-EKA0190,GE,NULL,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,5
2015/11/21 15:34,85-EKA0270,GE,NONE4,NONE5,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,1
2015/11/21 16:54,85-ECT0010,GE,55B64MM-02011,55B64MM-02011,ECT12,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/21 22:53,85-ECT0010,GE,55C80MM-02011,55C80MM-02011,EHT51,PM3,MX 1T,clean,廠內清洗,PM,P2,1
2015/11/22 00:06,85-EKA0270,GE,MII-241-0198,214-0195,EHA02,eMaxC,DK_PI,備品,廠外清洗,PM,P1,1
2015/11/22 01:26,85-EKA0270,GE,NONE2,NONE3,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,1
2015/11/22 01:26,85-EKA0190,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,5
2015/11/22 05:09,85-EKA0270,GE,MII-214-0200,NULL,EHA05,eMaxB,PV,備品,廠外清洗,PM,P1,1
2015/11/22 05:10,85-ECT0010,GE,54423MM-020Z1,54423MM-020Z1,ECT69,PM3,F68 1C,clean,廠內清洗,PM,P2,1
2015/11/22 05:56,85-ECT0010,GE,55B87MM-02011,51983MM-02011,EHT04,PM1,1C,備品,待報廢,PM,P1,1
2015/11/22 14:45,85-ECT0010,GE,55B70MM-02011,55B70MM-02011,ECT13,PM2,1C,clean,廠內清洗,PM,P1,1
2015/11/22 14:46,85-ECT0010,GE,54BE1MM-02011,55213MM-02011,ECT14,PM2,LCD 1C,備品,備品,PM,P1,1
2015/11/22 19:44,85-ECT0010,GE,57166MM-02011,54BE1MM-02011,ECT14,PM2, ,新品,NULL,TS,P1,1
2015/11/22 20:39,85-ECT0010,GE,4XFA2MM-02011,4XFA2MM-02011,EHT02,PM1,C5F8 1T,clean,廠內清洗,PM,P1,1
2015/11/22 23:31,85-EKA0270,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,1
2015/11/22 23:31,85-EKA0190,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,5
2015/11/23 01:34,85-ECT0010,GE,55B63MM-02011,55C79MM-02011,EHT07,PM1,LCD 1C,備品,備品,PM,P1,1
2015/11/23 04:48,85-ECT0010,GE,55GB3MMM-02011,55GB3MMM-02011,EHT09,PM2,DK40 7F,clean,廠內清洗,PM,P1,1
2015/11/23 05:32,85-ECT0010,GE,53CA4MM-02011,53CA4MM-02011,EHT06,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2015/11/23 11:13,85-ECT0010,GE,54BE8MM-02011,54BE8MM-02011,EHT07,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2015/11/23 16:35,85-ECT0010,GE,54GF6MM-02011,53381MM-02011,ECT70,PM1,F68 1C,備品,廠內清洗,PM,P2,1
2015/11/23 18:35,85-EKA0270,GE,NULL,NULL,EHA02,eMaxA,DK_PI,備品,廠外清洗,PM,P1,1
2015/11/23 20:36,85-ECT0010,GE,4Z314MMM-02011,09D19MM-02011,ECT15,PM1,LCD 1C,新品,待報廢,PM,P1,1
2015/11/23 20:38,85-ECT0010,GE,09D19MM-02011,09D19MM-02011,ECT15,PM1,DK40 4E,clean,廠內清洗,TS,P1,1
2015/11/23 22:34,85-ECT0010,GE,54426MM-020Z1,57164MM-020Z1,ECT70,PM2,1F,新品,備品,PM,P2,1
2015/11/24 00:45,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2015/11/24 00:46,85-EKA0270,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2015/11/24 03:59,85-ECT0010,GE,55C79MM-02011,55GD1MM-02011,EHT01,PM1,LCD 1C,備品,備品,PM,P1,1
2015/11/24 15:14,85-ECT0010,GE,55C81MM-02011,55C81MM-02011,EHT06,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/24 18:39,85-ECT0010,GE,55C79MM-02011,55C79MM-02011,EHT01,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/24 20:54,85-EKA0270,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/24 20:54,85-EKA0190,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/25 18:54,85-ECT0010,GE,57164MM-020Z1,53389MM-02011,ECT18,PM1,C4F8 1T,備品,備品,PM,P1,1
2015/11/25 18:59,85-ECT0010,GE,54BE8MM-02011,54BE8MM-02011,EHT07,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2015/11/26 00:46,85-ECT0010,GE,54GC6MM-02011,54GC6MM-02011,ECT63,PM2,F68 1C,clean,廠內清洗,PM,P2,1
2015/11/26 05:21,85-ECT0010,GE,53389MM-02011,55C76MM-02011,ECT17,PM1,LCD 1C,備品,待報廢,PM,P1,1
2015/11/26 10:55,85-ECT0010,GE,55C83MM-02011,55GD0MM-02011,ECT66,PM3,F68 1C,備品,備品,PM,P2,1
2015/11/26 12:00,85-EKA0270,GE,MII-064-0128,MII-044-0420,EHA06,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/11/26 16:03,85-ECT0010,GE,58388MM-02011,58388MM-02011,ECT19,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2015/11/26 17:48,85-ECT0010,GE,56E38MM-020Z1,56572MM-02011,ECT62,PM2,F38 1T,新品,備品,PM,P2,1
2015/11/26 19:34,85-EKA0270,GE,214-0195,NULL,EHA04,eMaxC,CT_1F,備品,廠外清洗,PM,P1,1
2015/11/26 22:18,85-EKA0270,GE,NULL,NULL,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/11/27 01:28,85-ECT0010,GE,53BH9MM-02011,53BH9MM-02011,ECT69,PM1,F68 1C,clean,廠內清洗,PM,P2,1
2015/11/27 11:48,85-ECT0010,GE,56572MM-02011,53385MM-02011,ECT65,PM1,1B,備品,備品,PM,P2,1
2015/11/27 12:08,85-EKA0270,GE,NULL,NONE2,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,1
2015/11/27 12:08,85-EKA0190,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,5
2015/11/27 16:26,85-EKA0190,GE,NULL,NULL,EHA04,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/27 16:27,85-EKA0270,GE,NULL,NULL,EHA04,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/27 18:06,85-ECT0010,GE,55GD3MM-02011,55GD3MM-02011,ECT12,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/27 22:59,85-ECT0010,GE,53389MM-02011,53389MM-02011,ECT17,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/28 01:24,85-ECT0010,GE,55C79MM-02011,55C79MM-02011,EHT01,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/28 06:11,85-ECT0010,GE,55195MM-02011,56E27MM-020Z1,EHT03,PM1,1C,備品,備品,PM,P1,1
2015/11/28 14:14,85-ECT0010,GE,55C78MM-02011,53AP6MM-02011,ECT14,PM1,DK40 4N,備品,備品,PM,P1,1
2015/11/28 14:33,85-EKA0270,GE,NULL,MII-044-0152,EHA02,eMaxB,DK_PI,備品,廠外清洗,PM,P1,1
2015/11/29 00:56,85-EKA0190,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/29 00:56,85-EKA0270,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/29 01:37,85-ECT0010,GE,54BE6MM-02011,54BE6MM-02011,ECT63,PM1,1C,clean,廠內清洗,PM,P2,1
2015/11/29 03:16,85-ECT0010,GE,55GD4MM-02011,55GD4MM-02011,ECT11,PM2,DK70 1G,clean,廠內清洗,PM,P1,1
2015/11/29 04:12,85-ECT0010,GE,55195MM-02011,55195MM-02011,EHT03,PM1,1C,clean,廠內清洗,PM,P1,1
2015/11/29 05:36,85-EKA0270,GE,NULL,NULL,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,1
2015/11/29 05:36,85-EKA0190,GE,NULL,NULL,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,5
2015/11/29 07:56,85-ECT0010,GE,53389MM-02011,53389MM-02011,ECT17,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/29 09:53,85-EKA0190,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,4
2015/11/29 09:53,85-EKA0270,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,1
2015/11/29 17:54,85-ECT0010,GE,55C83MM-02011,54CS8MM-02011,EHT03,PM2,1C,備品,待報廢,PM,P1,1
2015/11/29 19:37,85-ECT0010,GE,65E32MM-020Z1,55C83MM-02011,ECT66,PM3,LCD 1C,新品,備品,PM,P2,1
2015/11/29 20:29,85-ECT0010,GE,55197MM-02011,55197MM-02011,ECT66,PM2,F38 1T,clean,廠內清洗,PM,P2,1
2015/11/29 20:40,85-ECT0010,GE,53389MM-02011,53389MM-02011,ECT17,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/30 00:48,85-ECT0010,GE,55191MM-02011,55191MM-02011,EHT51,PM1,F38 1T,clean,廠內清洗,PM,P2,1
2015/11/30 01:57,85-EKA0270,GE,NONE4,NONE5,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2015/11/30 01:57,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2015/11/30 02:06,85-ECT0010,GE,54CS9MM-02011,54B56MM-02011,ECT17,PM2,LCD 1C,備品,待報廢,PM,P1,1
2015/11/30 02:33,85-ECT0010,GE,55B69MM-02021,55B69MM-02021,EHT09,PM1,DK40 7F,clean,廠內清洗,PM,P1,1
2015/11/30 03:46,85-ECT0010,GE,57190MM-020Z1,55197MM-02011,ECT66,PM2,F38 1T,新品,備品,PM,P2,1
2015/11/30 07:10,85-EKA0270,GE,NONE3,MII-294-0202,EHA05,eMaxC,PV,備品,廠外清洗,PM,P1,1
2015/11/30 10:51,85-ECT0010,GE,57169MM-020Z1,55198MM-02011,ECT70,PM3,1F,新品,備品,PM,P2,1
2015/11/30 14:10,85-EKA0270,GE,NONE4,MII-241-0198,EHA02,eMaxC,DK_PI,備品,廠外清洗,PM,P1,1
2015/11/30 14:47,85-ECT0010,GE,55198MM-02011,53ET4MM-020Z1,ECT13,PM1,1C,備品,備品,PM,P1,1
2015/11/30 17:24,85-EKA0270,GE,NULL,MII-214-0200,EHA05,eMaxB,PV,備品,廠外清洗,PM,P1,1
2015/11/30 17:51,85-ECT0010,GE,53ET5MM-020Z1,55B66MM-02011,ECT18,PM2,C4F8 1T,新品,備品,PM,P1,1
2015/11/30 19:38,85-ECT0010,GE,55C84MM-02011,55C84MM-02011,EHT02,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/11/30 20:44,85-ECT0010,GE,55197MM-02011,54419MM-020Z1,EHT05,PM1,1C,備品,備品,PM,P1,1
2015/12/1 01:25,85-ECT0010,GE,54423MM-020Z1,54423MM-020Z1,ECT69,PM3,F68 1C,clean,廠內清洗,PM,P2,1
2015/12/1 02:56,85-ECT0010,GE,55GD4MM-02011,55GD4MM-02011,ECT11,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/12/1 02:58,85-ECT0010,GE,53CA4MM-02011,53CA4MM-02011,EHT06,PM2,CIS 5E,clean,廠內清洗,PM,P1,1
2015/12/1 04:39,85-ECT0010,GE,55D24MM-020Z1,55D24MM-020Z1,ECT15,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/12/1 06:18,85-ECT0010,GE,56E35MM-020Z1,55191MM-02011,EHT51,PM1,F38 1T,新品,備品,PM,P2,1
2015/12/1 19:14,85-EKA0190,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,5
2015/12/1 19:14,85-EKA0270,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,1
2015/12/1 22:03,85-ECT0010,GE,58388MM-02011,58388MM-02011,ECT19,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2015/12/1 23:43,85-EKA0270,GE,MII-099-0152,NULL,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/12/2 01:34,85-ECT0010,GE,55191MM-02011,55B64MM-02011,ECT12,PM2,LCD 1C,備品,備品,PM,P1,1
2015/12/2 06:22,85-ECT0010,GE,54GF6MM-02011,54GF6MM-02011,ECT70,PM1,F68 1C,clean,廠內清洗,PM,P2,1
2015/12/2 10:56,85-ECT0010,GE,54414MM-02011,53387MM-02011,EHT01,PM2,LCD 1C,備品,待報廢,PM,P1,1
2015/12/2 15:59,85-EKA0270,GE,NULL,NULL,EHA02,eMaxA,DK_PI,備品,廠外清洗,PM,P1,1
2015/12/2 20:34,85-ECT0010,GE,53ET5MM-020Z1,53ET5MM-020Z1,ECT18,PM2,C4F8 1T,clean,廠內清洗,PM,P1,1
2015/12/2 20:43,85-ECT0010,GE,55B66MM-02011,65E32MM-020Z1,ECT66,PM3,F68 1C,備品,備品,PM,P2,1
2015/12/2 20:56,85-EKA0270,GE,NONE5,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2015/12/2 20:56,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2015/12/3 00:10,85-ECT0010,GE,54414MM-02011,54414MM-02011,EHT01,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/12/3 01:11,85-ECT0010,GE,54BE1MM-02011,54BE1MM-02011,ECT14,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2015/12/3 09:54,85-EKA0270,GE,MII-294-0202,NONE4,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2015/12/3 14:29,85-EKA0190,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,5
2015/12/3 14:29,85-EKA0270,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,1
2015/12/3 17:01,85-ECT0010,GE,54419MM-020Z1,55C80MM-02011,EHT51,PM3,MX 1T,備品,待報廢,PM,P2,1
2015/12/3 17:54,85-ECT0010,GE,55B63MM-02011,55B63MM-02011,EHT07,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
