PART_NO,EQP_NO,QTY,PM,TS,MFG_MONTH,Tool.MFG_MONTH,Tool.TOOL_ID,Tool.M_NUM,Tool.UP_TIME,Tool.C_UP_TIME,Tool.LOT_SIZE,Tool.C_LOT_SIZE,Tool.EQP_UTIL,Tool.C_EQP_UTIL,Tool.EQP_AVAIL_RATE,Tool.TC,Tool.PROCESS_TIME,Tool.PROCESS_JOBTIME,Tool.INLINE_CT_LOT,Tool.INLINE_CT_WAFER,Tool.MOVE_QTY,Tool.C_TC,Tool.ENG_LOT_RATE,Tool.HOT_LOT_RATE,Tool.BACKUP_BY_RATE,Tool.BACKUP_FOR_RATE,Tool.RWORK_LOT_RATE,Tool.QUE_LOT_RATE,Tool.SAMPLING_RATE,Tool.NUM_RECIPE,Tool.CHANGE_RECIPE,Tool.PERCENTILE(BACKUP_BY_RATE),Tool.PERCENTILE(BACKUP_FOR_RATE),Tool.PERCENTILE(CHANGE_RECIPE),Tool.PERCENTILE(C_EQP_UTIL),Tool.PERCENTILE(C_LOT_SIZE),Tool.PERCENTILE(C_TC),Tool.PERCENTILE(C_UP_TIME),Tool.PERCENTILE(ENG_LOT_RATE),Tool.PERCENTILE(EQP_AVAIL_RATE),Tool.PERCENTILE(EQP_UTIL),Tool.PERCENTILE(HOT_LOT_RATE),Tool.PERCENTILE(INLINE_CT_LOT),Tool.PERCENTILE(INLINE_CT_WAFER),Tool.PERCENTILE(LOT_SIZE),Tool.PERCENTILE(MOVE_QTY),Tool.PERCENTILE(M_NUM),Tool.PERCENTILE(NUM_RECIPE),Tool.PERCENTILE(PROCESS_JOBTIME),Tool.PERCENTILE(PROCESS_TIME),Tool.PERCENTILE(QUE_LOT_RATE),Tool.PERCENTILE(RWORK_LOT_RATE),Tool.PERCENTILE(SAMPLING_RATE),Tool.PERCENTILE(TC),Tool.PERCENTILE(UP_TIME)
85-EMA0130,EMA64,0,0.0,0.0,202003,202003.0,EMA64,2.0,0.972040471,0.042502775,24.15889831,0.450541498,0.627270211,0.356384572,1.719246032,1.863463115,2.543295304,1.760083223,0.436367302,0.373712856,11403.0,0.513284079,0.000964658,0.030956766,0.0,0.226431641,0.006664913,0.773480663,0.0,42.0,0.847457627,0.5002721829069134,0.9335873707131193,0.5514425694066413,0.7060424605334785,0.8209036472509527,0.6652150244964616,0.065323897659227,0.07457811649428416,0.6107784431137725,0.3070223189983669,0.40827436037016873,0.5563418617310832,0.43004899292324444,0.9608056614044638,0.45073489384866633,0.3304300489929232,0.5421883505715841,0.5650517147523135,0.7909635274904736,0.30919978225367445,0.6820903647250952,0.5002721829069134,0.482989403234802,0.8557430593358737
85-EMA0130,EMA64,2,2.0,0.0,202004,202004.0,EMA64,2.0,0.963688795,0.043056647,22.8526971,0.437921269,0.653536667,0.342408927,1.308652246,1.572569204,2.377434831,1.456726752,0.526961449,0.460414229,11015.0,0.534543234,0.001270994,0.020154335,0.0,0.377576033,0.009714026,0.621879256,0.0,43.0,0.817427386,0.5002721829069134,0.9782253674469243,0.4491017964071856,0.6810016330974414,0.7898747958628198,0.8002177463255308,0.09308655416439847,0.09635274904735983,0.44256940664126293,0.3364180729450191,0.27871529667936856,0.6967882416984214,0.5808383233532934,0.6461622210125204,0.4207947740881873,0.3304300489929232,0.5506260206859009,0.39303211758301576,0.7299945563418617,0.18018508437670114,0.7969515514425695,0.5002721829069134,0.3786949247071946,0.7338051170386499
85-EMA0130,EMA64,0,0.0,0.0,202005,202005.0,EMA64,2.0,0.969160221,0.044066318,19.25165563,0.48067716,0.762490503,0.293341229,1.67195122,1.669421658,2.205974593,1.261716802,0.318136165,0.375210153,11628.0,0.485708394,0.000601995,0.012297902,0.0,0.375730994,0.007395941,0.622721018,0.0,60.0,0.708609272,0.5002721829069134,0.9776810016330975,0.2351660315732172,0.5596080566140447,0.8965704953728906,0.4403919433859554,0.1638541099618944,0.04463799673380512,0.5933587370713119,0.4583560152422428,0.16875340228633642,0.35764833968426785,0.432226456178552,0.09417528579205225,0.4744148067501361,0.3304300489929232,0.7057702776265651,0.3222645617855199,0.6679368535655961,0.18127381600435494,0.7071311921611323,0.5002721829069134,0.4110429447852761,0.8127381600435493
85-EMA0130,EMA64,0,0.0,0.0,202006,202006.0,EMA64,2.0,0.950185384,0.044952123,15.82625,0.544982913,0.894668576,0.248800372,2.541241163,1.549609587,1.700620363,0.975280614,0.211960419,0.26922269,12661.0,0.470390595,0.003001343,0.026696154,0.0,0.074006793,0.009714872,0.925993207,0.0,44.0,0.62875,0.5002721829069134,0.844311377245509,0.1360914534567229,0.30865541643984756,0.9782253674469243,0.36908002177463256,0.2416984213391399,0.236254763200871,0.8170930865541643,0.728905824714208,0.35710397387044096,0.19814915623298857,0.2580293957539467,0.0130647795318454,0.5715841045182363,0.3304300489929232,0.5596080566140447,0.2215568862275449,0.37016875340228633,0.5193249863908547,0.7974959172563963,0.5002721829069134,0.3703290574456219,0.5389221556886228
85-EMA0130,EMA64,0,0.0,0.0,202007,202007.0,EMA64,2.0,0.925122757,0.046791148,14.75277162,0.54923234,0.933958592,0.237651721,1.84,1.978959578,1.81097037,1.103261343,0.302325106,0.40910777,13306.5,0.457733852,0.000526039,0.015706019,0.0,0.182084617,0.001578117,0.817915383,0.0,53.0,0.633037694,0.5002721829069134,0.9183451279259662,0.13990201415351117,0.2030484485574306,0.9809471965160588,0.32335329341317365,0.4637996733805117,0.04137180185084377,0.6537833424060969,0.8301578660860098,0.2155688622754491,0.3277082199237888,0.49482852476864453,0.008165487207403375,0.6287425149700598,0.3304300489929232,0.648339684267828,0.26565051714752314,0.42188350571584105,0.356559608056614,0.3483941208492107,0.5002721829069134,0.5465699944227551,0.29178007621121393
85-EMA0130,EMA64,0,0.0,0.0,202008,202008.0,EMA64,2.0,0.972177718,0.044919299,17.80972222,0.429951975,0.850132141,0.258349857,1.892741062,2.191333714,2.11577525,1.318361322,0.37258779,0.476867317,12823.0,0.474916297,0.002573501,0.029556266,0.0,0.28690634,0.027450675,0.692661624,0.0,37.0,0.709722222,0.5002721829069134,0.9575394665215025,0.23897659227000545,0.3826891671203048,0.7697332607512248,0.3854109961894393,0.23679912901469788,0.1970604246053348,0.6750136091453457,0.6189439303211758,0.3924877517691889,0.43658138268916713,0.6075122482308111,0.0391943385955362,0.587915078933043,0.3304300489929232,0.47278170930865543,0.3396842678279804,0.6200326619488297,0.236254763200871,0.9738704409363091,0.5002721829069134,0.6692693809258227,0.8568317909635275
85-EMA0130,EMA64,0,0.0,0.0,202009,202009.0,EMA64,2.0,0.931024436,0.048340943,18.11480363,0.401226428,0.86319673,0.252988881,1.543501048,2.186300681,2.103962264,1.210593117,0.337688012,0.390424596,11992.0,0.50518054,0.001334223,0.022681788,0.0,0.340727151,0.004336224,0.658605737,0.0,42.0,0.628398792,0.5002721829069134,0.9711486118671747,0.13554708764289602,0.3456722917800762,0.698421339139902,0.583015786608601,0.7033206314643441,0.10016330974414807,0.5351115949918345,0.6516058791507894,0.31137724550898205,0.38758845944474685,0.4583560152422428,0.05117038649972782,0.5068045726728362,0.3304300489929232,0.5421883505715841,0.30484485574305936,0.6102340772999456,0.20577027762656505,0.5498094719651606,0.5002721829069134,0.6670384829894033,0.3326075122482308
85-EMA0130,EMA64,0,0.0,0.0,202010,202010.0,EMA64,2.0,0.964436993,0.046755316,20.24825662,0.342993577,0.934412346,0.232521744,1.515586546,2.181505648,2.404135448,1.117209917,0.44940319,0.495317538,14518.0,0.516856464,0.005303761,0.014327042,0.0,0.343297975,0.010263122,0.653602425,0.0,41.0,0.634588563,0.5002721829069134,0.9716929776810016,0.14044637996733805,0.15514425694066414,0.4752313554708764,0.6940664126292869,0.4578116494284159,0.416984213391399,0.5242242787152966,0.8312465977136636,0.19760479041916168,0.577572128470332,0.6407185628742516,0.17746325530756668,0.7065868263473054,0.3304300489929232,0.5264017419706043,0.27054980947196516,0.7397931409907458,0.20359281437125748,0.8100163309744148,0.5002721829069134,0.6631344116006692,0.7425149700598802
85-EMA0130,EMA64,0,0.0,0.0,202011,202011.0,EMA64,2.0,0.919208847,0.049067343,19.37059724,0.344073299,0.94031006,0.229945424,1.330652791,2.281710391,2.428619258,1.199544308,0.432235745,0.501160642,12648.5,0.522309679,0.004980631,0.020080639,0.0,0.246659815,0.004585343,0.75318207,0.0,41.0,0.583460949,0.5002721829069134,0.9422972237343494,0.10615133369624388,0.12629286880783885,0.47958628198149156,0.7381600435492651,0.783886771910724,0.38758845944474685,0.45073489384866633,0.8492106695699511,0.27708219923788785,0.54817637452368,0.6477953184540011,0.10342950462710941,0.5704953728905825,0.3304300489929232,0.5264017419706043,0.3010342950462711,0.7512248230811105,0.29069134458356016,0.5612411540555253,0.5002721829069134,0.7183491355270496,0.25367446924333154
85-EMA0130,EMA64,4,4.0,0.0,202012,202012.0,EMA64,2.0,0.913372554,0.049482761,16.43467337,0.390477601,0.96674907,0.223289743,1.650871873,2.466157596,2.106047721,1.072345843,0.502200408,0.613768109,13081.2,0.497549992,0.006038832,0.008484941,0.0,0.193089742,0.01842226,0.804846354,0.0,57.0,0.576633166,0.5002721829069134,0.9216113228089275,0.10234077299945564,0.0457267283614589,0.668481219379423,0.517691888949374,0.8149156232988568,0.47005988023952094,0.5862819814915623,0.929776810016331,0.11486118671747414,0.6597713663581927,0.7931409907457811,0.01905280348394121,0.6107784431137725,0.3304300489929232,0.6796407185628742,0.25367446924333154,0.6113228089275994,0.3451279259662493,0.9319542732716385,0.5002721829069134,0.7657557166759621,0.21992378878606422
85-EMA0130,EWA53,2,2.0,0.0,202101,202101.0,EWA53,2.3,0.955271955,0.047895373,23.74895397,0.259694544,0.270192954,0.798691012,0.556771974,2.014264032,1.836307954,1.561677658,0.170800693,0.177714771,5676.0,0.490756182,0.006342495,0.009689922,0.0,0.0,0.002114165,0.739076815,0.0,9.0,0.569037657,0.5002721829069134,0.2759934676102341,0.09580838323353294,0.9515514425694066,0.045182362547632006,0.4643440391943386,0.6341861731083288,0.48775176918889496,0.0718562874251497,0.04790419161676647,0.12955906369080022,0.14806750136091454,0.15296679368535657,0.9020141535111595,0.06369080021774633,0.5623298856831791,0.04627109417528579,0.44529123571039736,0.437125748502994,0.2754491017964072,0.3913990201415351,0.5002721829069134,0.569994422755159,0.6102340772999456
87-WPT1070,WHT01,0,0.0,0.0,202002,202002.0,WHT01,1.0,0.993707144,0.038214215,22.46434938,0.501855388,0.996767158,0.21738046,5.604278075,0.613911296,1.626254951,0.589660824,0.171544427,0.168628664,25205.0,0.519947002,0.00841103,0.049315612,0.0,0.0,0.013132315,0.888117437,0.0,14.0,0.821746881,0.5002721829069134,0.2759934676102341,0.46107784431137727,0.002177463255307567,0.9406641262928688,0.7218290691344583,0.0005443658138268917,0.603157321720196,0.9466521502449646,1.0,0.6570495372890582,0.1491562329885683,0.14207947740881874,0.5209580838323353,0.9254218835057159,0.0492651061513337,0.12738160043549265,0.07457811649428416,0.32988568317909633,0.4458356015242243,0.8764289602612956,0.5002721829069134,0.08756274400446179,0.9961894393032118
87-WPT1070,WHT01,0,0.0,0.0,202003,202003.0,WHT01,1.0,0.971090799,0.041693591,23.06077796,0.466187295,0.993612162,0.225838833,5.161264182,0.582860281,1.524584909,0.55987034,0.161840071,0.161900648,28457.0,0.473928537,0.008504059,0.058333626,0.0,0.0,0.012158696,0.896967354,0.0,27.0,0.805510535,0.5002721829069134,0.2759934676102341,0.416984213391399,0.07621121393576484,0.8622754491017964,0.38105606967882416,0.031573217201959713,0.6102340772999456,0.9319542732716385,0.9983669025585193,0.7479586281981492,0.13935764833968428,0.1360914534567229,0.7142079477408819,0.9765922700054437,0.0492651061513337,0.3410451823625476,0.04953728905824714,0.27762656505171474,0.46162221012520416,0.8557430593358737,0.5002721829069134,0.05465699944227551,0.844311377245509
87-WPT1070,WHT01,0,0.0,0.0,202004,202004.0,WHT01,1.0,0.965414776,0.042473138,22.79508891,0.433423852,0.992421832,0.225574192,5.132938188,0.585272939,1.542925252,0.562684401,0.168512658,0.169445541,26921.0,0.495331367,0.006351919,0.034916979,0.0,0.001448683,0.022770328,0.89718064,0.0,28.0,0.849280271,0.5002721829069134,0.6211213935764834,0.5606967882416984,0.0724006532389766,0.7784431137724551,0.49700598802395207,0.06369080021774633,0.48884050081654873,0.9314099074578116,0.9967338051170387,0.46271094175285793,0.14425694066412628,0.1431682090364725,0.6227544910179641,0.9575394665215025,0.0492651061513337,0.3562874251497006,0.051714752313554706,0.28470332063146436,0.46216657593903104,0.9580838323353293,0.5002721829069134,0.05577244841048522,0.7604790419161677
87-WPT1070,WHT01,0,0.0,0.0,202005,202005.0,WHT01,1.0,0.978635613,0.043242719,21.81750619,0.419505272,0.983229766,0.227328912,4.303055326,0.574663136,1.269449261,0.52769566,0.106631533,0.107600857,26421.0,0.569944591,0.005828697,0.020324742,0.0,0.000756974,0.019264979,0.925173158,0.0,29.0,0.856317093,0.5002721829069134,0.597713663581927,0.5895481763745237,0.0979858464888405,0.7457811649428416,0.9052803483941209,0.10615133369624388,0.45400108873162764,0.9183451279259662,0.974959172563963,0.281437125748503,0.07675557974959173,0.07784431137724551,0.3658138268916712,0.949918345127926,0.0492651061513337,0.3712574850299401,0.04137180185084377,0.20359281437125748,0.5160587915078934,0.9363091997822537,0.5002721829069134,0.0501952035694367,0.9281437125748503
87-WPT1070,WHT01,0,0.0,0.0,202006,202006.0,WHT01,1.0,0.983239943,0.043124322,19.87190684,0.429932891,0.967205013,0.22983699,4.941048035,0.543279396,0.830777535,0.47566048,0.074368952,0.075673466,27304.0,0.572231835,0.004761207,0.043803106,0.0,0.000219748,0.01003516,0.95498828,0.0,27.0,0.855895197,0.5002721829069134,0.5672291780076211,0.5846488840500816,0.12520413718018508,0.769188894937398,0.9123571039738705,0.10016330974414807,0.3728905824714208,0.9275993467610234,0.9324986390854655,0.5851932498639085,0.021774632553075667,0.023952095808383235,0.14534567229178008,0.9624387588459444,0.0492651061513337,0.3410451823625476,0.02231899836690256,0.05062602068590093,0.5786608600979859,0.8034839412084921,0.5002721829069134,0.04071388733965421,0.9657049537289059
87-WPT1070,WHT01,0,0.0,0.0,202007,202007.0,WHT01,1.0,0.966280956,0.044473826,19.11827243,0.42013779,0.983624672,0.224665546,4.805980066,0.524382474,0.970814876,0.449671835,0.102482704,0.103360054,28773.0,0.584315138,0.007680812,0.035901713,0.0,0.0,0.015465888,0.940882077,0.0,34.0,0.729568106,0.5002721829069134,0.2759934676102341,0.2732716385410996,0.06369080021774633,0.7485029940119761,0.9406641262928688,0.19869352204681545,0.5612411540555253,0.924877517691889,0.9760479041916168,0.47468698965704953,0.06695699510070767,0.06859009254218836,0.0849210669569951,0.9793140990745781,0.0492651061513337,0.4376701143168209,0.017964071856287425,0.10070767555797495,0.5476320087098531,0.9074578116494284,0.5002721829069134,0.029559397657557166,0.7724550898203593
87-WPT1070,WHT01,0,0.0,0.0,202008,202008.0,WHT01,1.0,0.984118572,0.044155798,20.23558719,0.375118668,0.990075256,0.22109378,5.084697509,0.54527101,1.279932384,0.495509292,0.115343573,0.119274925,28431.0,0.563019113,0.008089761,0.054869684,0.0,0.000175864,0.013541557,0.953923534,0.0,13.0,0.793594306,0.5002721829069134,0.5634186173108329,0.3886771910724007,0.02286336418072945,0.61295590636908,0.8867719107240065,0.17474142623843222,0.5851932498639085,0.9308655416439847,0.994556341861731,0.7218290691344583,0.08600979858464888,0.08927599346761024,0.17419706042460534,0.9760479041916168,0.0492651061513337,0.10615133369624388,0.02939575394665215,0.20740337506804574,0.5743059335873707,0.8829613500272183,0.5002721829069134,0.042387060791968766,0.9700598802395209
87-WPT1070,WHT01,0,0.0,0.0,202009,202009.0,WHT01,1.0,0.986902998,0.045440299,20.68942236,0.348599141,0.979838833,0.221959117,5.184546137,0.545911602,1.270246937,0.501751896,0.108661245,0.10516775,27579.0,0.569116136,0.011385474,0.060770876,0.0,0.000906487,0.011131658,0.9628703,0.0,20.0,0.799699925,0.5002721829069134,0.6047904191616766,0.40228633641807293,0.02885138813282526,0.5029940119760479,0.9031028851388133,0.29776810016330973,0.7093086554164398,0.9324986390854655,0.9662493195427327,0.7719107240065324,0.0783886771910724,0.07403375068045727,0.21992378878606422,0.9667936853565596,0.0492651061513337,0.23244420250408274,0.032117583015786606,0.20468154599891128,0.6020685900925422,0.8301578660860098,0.5002721829069134,0.04294478527607362,0.9814915623298857
87-WPT1070,WHT01,0,0.0,0.0,202010,202010.0,WHT01,1.0,0.972700003,0.046220995,21.31006613,0.323679887,0.969158659,0.223460457,5.591476855,0.528269676,1.232152625,0.494672014,0.096873835,0.095164258,29003.0,0.563756869,0.008688756,0.037478881,0.0,0.00041375,0.012860739,0.962245285,0.0,15.0,0.809698751,0.5002721829069134,0.5786608600979859,0.4289602612955906,0.04790419161676647,0.3864997278170931,0.8889493739793141,0.3886771910724007,0.6167664670658682,0.9455634186173109,0.9384866630375612,0.49428415895481764,0.05770277626565052,0.05552531301034295,0.28361458900381054,0.9814915623298857,0.0492651061513337,0.1491562329885683,0.027762656505171474,0.19216113228089277,0.6004354926510616,0.869896570495373,0.5002721829069134,0.031232571109871723,0.8633641807294502
87-WPT1070,WHT01,0,0.0,0.0,202011,202011.0,WHT01,1.0,0.987026875,0.045525162,20.472,0.323580216,0.987815873,0.218770792,5.406545455,0.528632253,1.263144444,0.488570707,0.122519571,0.123742478,28149.0,0.572407195,0.00962734,0.034139756,0.0,0.001172333,0.010906249,0.955557924,0.0,16.0,0.766545455,0.5002721829069134,0.6140446379967338,0.3445835601524224,0.0065323897659227,0.3859553620032662,0.9129014697876974,0.30593358737071313,0.6516058791507894,0.9384866630375612,0.9885683179096353,0.4512792596624932,0.09417528579205225,0.09417528579205225,0.20087098530212302,0.9733260751224823,0.0492651061513337,0.16820903647250954,0.0261295590636908,0.2014153511159499,0.5835601524224279,0.824169842133914,0.5002721829069134,0.03179029559397657,0.9820359281437125
87-WPT1070,WHT01,25,25.0,0.0,202012,202012.0,WHT01,1.0,0.980383779,0.045906112,18.8240866,0.339035842,0.98702251,0.218611904,4.916779432,0.537450111,1.229870132,0.478082619,0.104749928,0.104320184,27822.0,0.587167619,0.007476098,0.045000359,0.0,0.000790741,0.025770973,0.955215297,0.0,19.0,0.754397835,0.5002721829069134,0.6009798584648884,0.31736526946107785,0.004354926510615134,0.4632553075666848,0.945019052803484,0.3505715841045182,0.5454545454545454,0.9270549809471965,0.9863908546543277,0.603157321720196,0.0718562874251497,0.07131192161132281,0.0724006532389766,0.9695155144256941,0.0492651061513337,0.21584104518236255,0.023407729994556342,0.19107240065323897,0.5802939575394666,0.9684267827980403,0.5002721829069134,0.03569436698271054,0.9406641262928688
87-WPT1070,WHT02,0,0.0,0.0,202002,202002.0,WHT02,1.0,0.968926953,0.039155235,19.66632338,0.572841228,0.584898493,0.369932018,3.168898043,0.452670998,0.577371553,0.333966701,0.06353368,0.065129932,19096.0,0.659995352,0.005655635,0.037808965,0.0,0.0,0.003927524,0.985023041,0.0,5.0,0.252317199,0.5002721829069134,0.2759934676102341,0.004899292324442025,0.7370713119216113,0.9869352204681546,0.9891126837234622,0.007076755579749592,0.4431137724550898,0.8807838867719108,0.25857376156777356,0.502449646162221,0.011431682090364725,0.013609145345672292,0.12520413718018508,0.8203592814371258,0.0492651061513337,0.008437670114316821,0.0010887316276537834,0.004354926510615134,0.6793685356559608,0.5307566684812194,0.5002721829069134,0.013385387618516454,0.8078388677191073
87-WPT1070,WHT02,0,0.0,0.0,202003,202003.0,WHT02,1.0,0.955994982,0.042306502,21.57663551,0.497871718,0.808527668,0.277252849,4.905607477,0.598581591,0.829601506,0.476075805,0.079782278,0.082193809,23087.0,0.67623962,0.000649716,0.01940486,0.0,0.0,0.000259887,0.989994369,0.0,11.0,0.674766355,0.5002721829069134,0.2759934676102341,0.18127381600435494,0.5040827436037016,0.9330430048992924,0.9918345127925966,0.05443658138268917,0.04953728905824714,0.9265106151333696,0.5329341317365269,0.2678279804028307,0.027762656505171474,0.0326619488296135,0.3195427327163854,0.8813282525857377,0.0492651061513337,0.06995100707675558,0.02286336418072945,0.050081654872074034,0.7158410451823626,0.19869352204681545,0.5002721829069134,0.07027328499721137,0.6200326619488297
87-WPT1070,WHT02,0,0.0,0.0,202004,202004.0,WHT02,1.0,0.951828054,0.043042525,21.62930274,0.456456928,0.890294686,0.251377296,5.019417476,0.571478956,0.871777484,0.495448171,0.080792901,0.083708892,24506.0,0.695425876,0.00444789,0.014812699,0.0,0.0,0.000408063,0.996041786,0.0,19.0,0.799646955,0.5002721829069134,0.2759934676102341,0.40174197060424605,0.33206314643440393,0.8345127925966249,0.9934676102340773,0.0919978225367447,0.35220468154599893,0.9303211758301578,0.7196516058791508,0.2025040827436037,0.029940119760479042,0.035383777898747956,0.33206314643440393,0.9090909090909091,0.0492651061513337,0.21584104518236255,0.02885138813282526,0.06314643440391943,0.8007621121393577,0.22101252041371802,0.5002721829069134,0.049079754601226995,0.5563418617310832
87-WPT1070,WHT02,0,0.0,0.0,202005,202005.0,WHT02,1.0,0.969382683,0.043641234,19.96296296,0.458143847,0.845915965,0.26410984,4.106237817,0.632904823,0.887240903,0.518138402,0.072747884,0.074070564,20482.0,0.613049399,0.003124695,0.019871106,0.0,0.000244117,0.00043941,0.998388829,0.0,20.0,0.760233918,0.5002721829069134,0.5694066412629287,0.33151878062057705,0.4207947740881873,0.839412084921067,0.9684267827980403,0.1371801850843767,0.24714207947740882,0.9161676646706587,0.6102340772999456,0.27381600435492653,0.0195971692977681,0.021774632553075667,0.15296679368535657,0.8426782798040283,0.0492651061513337,0.23244420250408274,0.038649972781709306,0.06967882416984214,0.8508437670114317,0.22700054436581382,0.5002721829069134,0.10317902955939766,0.8165487207403375
87-WPT1070,WHT02,25,0.0,0.0,202006,202006.0,WHT02,1.0,0.940540582,0.045053372,19.63171577,0.434919066,0.865316093,0.256822368,5.354419411,0.561239685,0.784180146,0.467742394,0.068419898,0.071223562,22655.0,0.654193521,0.003928493,0.017876848,0.0,0.000750386,4.41e-05,0.998940631,0.0,17.0,0.781629116,0.5002721829069134,0.5971692977681001,0.3674469243331519,0.3728905824714208,0.7827980402830702,0.9874795862819815,0.2520413718018508,0.30974414806750133,0.9363091997822537,0.658138268916712,0.2476864452912357,0.01633097441480675,0.0195971692977681,0.12302667392487751,0.8737071311921611,0.0492651061513337,0.1829069134458356,0.020141535111594992,0.03810560696788242,0.8671747414262384,0.13119216113228088,0.5002721829069134,0.044617958728388175,0.4229722373434948
87-WPT1070,WHT02,0,0.0,0.0,202007,202007.0,WHT02,1.0,0.947343871,0.045339596,18.91092437,0.424511457,0.922796359,0.23947076,5.686554622,0.630865687,0.883040383,0.495909197,0.085194503,0.091937719,22504.0,0.626973912,0.004710274,0.025728759,0.0,0.000977604,0.000533239,0.998089229,0.0,23.0,0.663865546,0.5002721829069134,0.6075122482308111,0.16276537833424062,0.22264561785519868,0.7593903102885139,0.9776810016330975,0.28579205225911813,0.36908002177463256,0.9510070767555797,0.8007621121393577,0.3456722917800762,0.038649972781709306,0.05389221556886228,0.07621121393576484,0.8715296679368536,0.0492651061513337,0.2719107240065324,0.030484485574305935,0.06750136091453457,0.8437670114316821,0.24333151878062056,0.5002721829069134,0.10206358059118795,0.497550353837779
87-WPT1070,WHT02,0,0.0,0.0,202008,202008.0,WHT02,1.0,0.97200686,0.044699224,20.7202952,0.366174135,0.936384908,0.233781293,5.551291513,0.544773748,0.819754408,0.474270808,0.083222777,0.085576757,28076.0,0.650432697,0.006482405,0.038751959,0.0,0.000676735,3.56e-05,0.997720473,0.0,9.0,0.603690037,0.5002721829069134,0.5933587370713119,0.11921611322808928,0.16875340228633642,0.5786608600979859,0.9842133913990201,0.21720195971692977,0.49373979314099076,0.9439303211758302,0.8415895481763745,0.5155144256940664,0.03429504627109418,0.0391943385955362,0.22536744692433316,0.9722373434948285,0.0492651061513337,0.04627109417528579,0.021774632553075667,0.048448557430593356,0.8345127925966249,0.12683723462166577,0.5002721829069134,0.04182933630786392,0.8546543277082199
87-WPT1070,WHT02,0,0.0,0.0,202009,202009.0,WHT02,1.0,0.960506391,0.046675212,21.65764192,0.332885092,0.926947009,0.23462275,5.811353712,0.590033913,0.915964338,0.51107739,0.073921418,0.075317191,24798.0,0.620525274,0.009153964,0.02806678,0.0,0.002016292,4.03e-05,0.996814259,0.0,15.0,0.709170306,0.5002721829069134,0.6428960261295591,0.23679912901469788,0.17419706042460534,0.4316820903647251,0.9733260751224823,0.4442025040827436,0.6396298312465977,0.9553620032661949,0.8127381600435493,0.36962438758845945,0.021230266739248774,0.023407729994556342,0.3364180729450191,0.9172563962983125,0.0492651061513337,0.1491562329885683,0.03483941208492107,0.08274360370168754,0.8154599891126837,0.12955906369080022,0.5002721829069134,0.05967651979921919,0.6848121937942298
87-WPT1070,WHT02,0,0.0,0.0,202010,202010.0,WHT02,1.0,0.965903014,0.046536125,22.09638554,0.31205529,0.910145485,0.237933384,6.19535284,0.581448712,0.898512383,0.513129662,0.070965748,0.070030731,25676.0,0.620504652,0.005530456,0.023056551,0.0,0.0,0.000194734,0.999298956,0.0,10.0,0.737521515,0.5002721829069134,0.2759934676102341,0.2868807838867719,0.20577027762656505,0.3249863908546543,0.9727817093086554,0.42460533478497553,0.437125748502994,0.9700598802395209,0.7729994556341862,0.3151878062057703,0.018508437670114317,0.018508437670114317,0.4256940664126293,0.9357648339684268,0.0492651061513337,0.0557974959172564,0.037016875340228635,0.07403375068045727,0.8807838867719108,0.18780620577027762,0.5002721829069134,0.053541550474065815,0.7670114316820904
87-WPT1070,WHT02,0,0.0,0.0,202011,202011.0,WHT02,1.0,0.924190747,0.048604717,21.46389892,0.308524695,0.931594683,0.231973435,5.990974729,0.588298611,0.912969063,0.513357902,0.086779054,0.087727734,23782.0,0.643151875,0.009839374,0.026448575,0.0,0.000546632,0.002775208,0.994449584,0.0,10.0,0.746389892,0.5002721829069134,0.5851932498639085,0.30484485574305936,0.1491562329885683,0.30375612411540553,0.9831246597713663,0.7403375068045727,0.6624931954273272,0.9613500272182907,0.8247142079477409,0.3532934131736527,0.04409363091997823,0.04627109417528579,0.301578660860098,0.894393032117583,0.0492651061513337,0.0557974959172564,0.03756124115405553,0.08219923788786064,0.7697332607512248,0.4491017964071856,0.5002721829069134,0.05856107083100948,0.2879695155144257
87-WPT1070,WHT02,5,0.0,0.0,202012,202012.0,WHT02,1.0,0.963567082,0.046698082,19.36653061,0.329435887,0.93144097,0.231655883,5.408979592,0.623788462,0.875185941,0.495770295,0.083131614,0.085855515,23724.0,0.620276747,0.003625021,0.02364694,0.0,0.001011634,0.000674423,0.998313944,0.0,12.0,0.713469388,0.5002721829069134,0.608056614044638,0.24442025040827436,0.14534567229178008,0.4142623843222646,0.9716929776810016,0.4501905280348394,0.2901469787697333,0.939575394665215,0.824169842133914,0.32335329341317365,0.03320631464344039,0.04082743603701688,0.10234077299945564,0.8933043004899293,0.0492651061513337,0.08628198149156233,0.029940119760479042,0.065323897659227,0.8492106695699511,0.25857376156777356,0.5002721829069134,0.09537088678192973,0.7321720195971693
