PART_NO,EQP_NO,QTY,PM,TS,MFG_MONTH,Tool.MFG_MONTH,Tool.TOOL_ID,Tool.M_NUM,Tool.UP_TIME,Tool.C_UP_TIME,Tool.LOT_SIZE,Tool.C_LOT_SIZE,Tool.EQP_UTIL,Tool.C_EQP_UTIL,Tool.EQP_AVAIL_RATE,Tool.TC,Tool.PROCESS_TIME,Tool.PROCESS_JOBTIME,Tool.INLINE_CT_LOT,Tool.INLINE_CT_WAFER,Tool.MOVE_QTY,Tool.C_TC,Tool.ENG_LOT_RATE,Tool.HOT_LOT_RATE,Tool.BACKUP_BY_RATE,Tool.BACKUP_FOR_RATE,Tool.RWORK_LOT_RATE,Tool.QUE_LOT_RATE,Tool.SAMPLING_RATE,Tool.NUM_RECIPE,Tool.CHANGE_RECIPE
86-DIA0120,DIA05,47,47.0,0.0,202101,202101.0,DIA05,3.0,0.906849884,0.04649757,20.35008104,0.308282073,0.960236673,0.223840077,2.643658326,3.571425343,1.783735899,1.78192559,0.378431202,0.334455493,25109.0,0.506052809,0.031498885,0.061046512,0.0,0.032892641,0.00023893,0.947515132,0.0,50.0,0.655591572
86-DIA0120,DIA53,0,0.0,0.0,202002,202002.0,DIA53,3.0,0.88604988,0.073348231,21.4328125,0.289776051,0.935665983,0.232452666,1.736451373,1.299675481,2.033549658,2.032397921,0.298441032,0.304822811,13717.0,0.499874294,0.016694613,0.072683531,0.0,0.00131224,0.0016,0.830793905,0.0,61.0,0.759375
86-DIA0120,DIA53,0,0.0,0.0,202003,202003.0,DIA53,3.0,0.861993769,0.061355332,20.85434995,0.53973954,0.937620235,0.237541883,1.785770255,1.32458518,2.02200269,2.020860367,0.365434956,0.342654991,21334.0,0.502376567,0.015796381,0.048232868,0.0,0.000937471,0.001828068,0.802896784,0.0,130.0,0.759530792
86-DIA0120,DIA53,0,0.0,0.0,202004,202004.0,DIA53,3.0,0.889681269,0.053823368,19.9729486,0.526956677,0.937323323,0.241051616,1.917601547,1.294960899,1.879464002,1.878332904,0.318572458,0.315248487,22150.0,0.52004225,0.018419865,0.042167043,0.0,0.00348,0.000902935,0.797110609,0.0,126.0,0.77006312
86-DIA0120,DIA53,0,0.0,0.0,202005,202005.0,DIA53,3.0,0.891454778,0.051714385,19.87884615,0.486116417,0.917453437,0.246256082,1.820090572,1.294940242,1.863300741,1.862182082,0.288966996,0.319247658,20674.0,0.500193067,0.019976782,0.048273193,0.0,0.003772855,0.00145,0.80415014,0.0,121.0,0.790384615
86-DIA0120,DIA53,0,0.0,0.0,202006,202006.0,DIA53,3.0,0.871263879,0.051395419,20.09518936,0.444869572,0.922231362,0.243703021,1.609406953,1.317175656,1.935941791,1.934793067,0.300595461,0.33405752,19633.0,0.509256932,0.017623389,0.048031376,0.0,0.00076402,0.001680843,0.807976366,0.0,143.0,0.770726714
86-DIA0120,DIA53,0,0.0,0.0,202007,202007.0,DIA53,3.0,0.924966099,0.047126817,18.99748533,0.43970456,0.946467171,0.236216724,1.803540018,1.631024267,1.821638816,1.820494906,0.321067911,0.34476128,22651.3,0.703866193,0.018266855,0.065169432,0.0,0.000794211,0.000529474,0.839348747,0.0,130.0,0.682313495
86-DIA0120,DIA53,0,0.0,0.0,202008,202008.0,DIA53,3.0,0.903919058,0.047452839,19.25621251,0.408340745,0.948342093,0.234136128,2.171431775,2.867209568,1.827733584,1.826582577,0.329242418,0.34105706,22459.3,0.61792918,0.023184407,0.095407618,0.0,0.001423994,0.000578498,0.885679957,0.0,123.0,0.636675236
86-DIA0120,DIA53,0,0.0,0.0,202009,202009.0,DIA53,3.0,0.907042143,0.047325902,20.48717949,0.36319158,0.95319322,0.230986606,2.377320112,4.027761787,2.003416073,2.002233982,0.358539164,0.359656327,21570.7,0.517792171,0.034951096,0.102118389,0.0,0.000648959,0.000695314,0.860195615,0.0,77.0,0.664767331
86-DIA0120,DIA53,0,0.0,0.0,202010,202010.0,DIA53,3.0,0.925577131,0.046680237,20.82268827,0.339763397,0.971542384,0.224790732,2.214891264,4.17619281,2.126940042,2.125763914,0.434522929,0.412292221,21840.2,0.519268952,0.034519068,0.081307513,0.0,0.001144531,0.000686719,0.83720185,0.0,80.0,0.62821735
86-DIA0120,DIA53,36,36.0,0.0,202011,202011.0,DIA53,3.0,0.87423514,0.049025142,20.68447581,0.326882733,0.966036903,0.224231849,2.033243486,4.021959494,2.087701728,2.086524622,0.462528969,0.459538558,20515.7,0.519437005,0.027096837,0.066036357,0.0,0.002339295,0.0008285,0.885130854,0.0,75.0,0.580645161
86-DIA0120,DIA59,36,36.0,0.0,202008,202008.0,DIA59,3.0,0.789488834,0.05462679,21.41872562,0.366765054,0.890071824,0.249440049,1.98957265,2.178758102,1.830973496,1.82948975,0.513720941,0.48322806,16471.0,0.629080476,0.012688968,0.065569789,0.0,0.150142675,0.001274968,0.619270233,0.0,86.0,0.626788036
86-DIA0120,DSA03,141,141.0,0.0,202002,202002.0,DSA03,2.8,0.991163216,0.065017546,23.98993289,0.293442798,0.678326046,0.317442362,2.840873877,5.511666667,2.659995782,2.658890094,0.315977043,0.373503292,7149.0,0.066050788,0.00489579,0.021121835,0.0,0.0,0.006714226,0.572947265,0.0,9.0,0.744966443
86-DIA0120,DSA03,0,0.0,0.0,202003,202003.0,DSA03,2.8,0.924214186,0.057146788,22.82065217,0.492957035,0.754420251,0.294100308,2.955953777,4.710378788,2.527985216,2.526892341,0.405189296,0.485796534,12597.0,0.119037416,0.004127967,0.021116139,0.0,0.0,0.005715647,0.603635786,0.0,22.0,0.702898551
86-DIA0120,DSA03,0,0.0,0.0,202004,202004.0,DSA03,2.9,0.913372673,0.052725699,22.27395412,0.47126638,0.719654089,0.313325721,3.16006176,4.532314815,2.217109591,2.216018288,0.32227587,0.400500757,16505.0,0.091757406,0.002181157,0.020720994,0.0,0.0,0.002968797,0.678824599,0.0,29.0,0.763832659
86-DIA0120,DSA03,0,0.0,0.0,202005,202005.0,DSA03,3.0,0.956389238,0.048293629,21.66706021,0.444894299,0.677235574,0.333038693,2.541320406,,1.929629501,1.928569752,0.228685253,0.282303008,18352.0,0.0,0.002234089,0.023703139,0.0,0.0,0.001362249,0.692240628,0.0,21.0,0.782762692
86-DIA0120,DSA03,0,0.0,0.0,202006,202006.0,DSA03,3.0,0.898081271,0.049945532,20.139413,0.442911762,0.749213764,0.299584096,2.208872458,1.471759259,1.786439892,1.785437975,0.23324124,0.307462315,19213.0,0.129560628,0.002342164,0.054442305,0.0,0.0,0.0,0.68240254,0.0,26.0,0.745283019
86-DIA0120,DSA03,0,0.0,0.0,202007,202007.0,DSA03,3.0,0.884258416,0.049459601,18.70556553,0.445657837,0.812573366,0.274848162,2.197061803,1.407516606,1.661118288,1.660160559,0.22268148,0.285972297,20838.0,0.302399469,0.001727613,0.059170746,0.0,0.0,0.0,0.710576831,0.0,33.0,0.692998205
86-DIA0120,DSA03,0,0.0,0.0,202008,202008.0,DSA03,3.0,0.944687314,0.045670596,18.67885816,0.420204066,0.766965488,0.289183831,2.141563786,1.438139059,1.624643073,1.623665021,0.211891552,0.264931582,20939.0,0.286145476,0.002053584,0.038253976,0.0,0.0,9.55e-05,0.704045083,0.0,28.0,0.690454951
86-DIA0120,DSA03,0,0.0,0.0,202009,202009.0,DSA03,3.0,0.944362518,0.045842363,19.38168631,0.38330069,0.785212209,0.280167,2.08350271,2.740042735,1.670148063,1.669131803,0.290182456,0.359234817,21378.0,0.161276311,0.004818037,0.04949013,0.0,0.0,0.001262981,0.708251473,0.0,24.0,0.68268359
86-DIA0120,DSA03,0,0.0,0.0,202010,202010.0,DSA03,3.0,0.922670978,0.047159144,19.94936709,0.354125428,0.883941854,0.247010351,1.933395726,2.818898148,1.723429132,1.722397442,0.341741993,0.416533518,23640.0,0.231677486,0.004399323,0.049111675,0.0,0.0,0.00105753,0.735913706,0.0,23.0,0.667510549
86-DIA0120,DSA03,0,0.0,0.0,202011,202011.0,DSA03,3.0,0.861277242,0.05038267,20.553407,0.328533181,0.911519547,0.23766444,1.991083676,2.843543771,1.814759374,1.813694559,0.419045716,0.509515565,22321.0,0.253075513,0.002284844,0.033824649,0.0,0.000179203,0.0,0.750907217,0.0,16.0,0.697053407
86-DIA0120,DSA03,0,0.0,0.0,202012,202012.0,DSA03,3.0,0.905819315,0.047598061,19.24438455,0.337089223,0.850756718,0.253175611,2.534528552,2.901985736,1.708579294,1.707520474,0.385271351,0.495717715,21419.0,0.192509609,0.001914188,0.055884962,0.0,0.000420188,0.0,0.722536066,0.0,12.0,0.659478886
86-DIA0120,DSA03,0,0.0,0.0,202101,202101.0,DSA03,3.0,0.933515609,0.046020587,18.08461538,0.345703226,0.838351547,0.256232824,2.58377172,3.566583333,1.632234842,1.63119653,0.318021326,0.482736192,21159.0,0.073247173,0.002268538,0.081383808,0.0,0.000236306,0.0,0.657025379,0.0,15.0,0.658974359
86-DIA0120,DSA03,36,0.0,0.0,202102,202102.0,DSA03,3.0,0.874244736,0.049478519,18.67145791,0.323573241,0.888300215,0.241787078,2.157739971,6.071507937,1.988239516,1.987183015,0.739656417,0.92790305,18186.0,0.093589984,0.001979545,0.095018146,0.0,0.000274937,0.000109975,0.564555152,0.0,27.0,0.73100616
86-DIA0120,DSA52,0,0.0,0.0,202002,202002.0,DSA52,3.0,0.924488759,0.069472017,22.20273973,0.324348669,0.658857706,0.325988546,2.038095238,1.501094935,2.35549179,2.354524631,0.243320608,0.25064168,8104.0,0.521544019,0.006786772,0.07946693,0.0,0.0,0.000493583,0.484698914,0.0,17.0,0.301369863
86-DIA0120,DSA52,0,0.0,0.0,202003,202003.0,DSA52,3.0,0.89739516,0.058807967,22.27303183,0.504922307,0.670394359,0.330418827,1.846859239,1.495493827,2.264471,2.263486168,0.264971614,0.282234603,13297.0,0.510616569,0.0060916,0.064751448,0.0,0.0,0.00030082,0.59284049,0.0,45.0,0.520938023
86-DIA0120,DSA52,0,0.0,0.0,202004,202004.0,DSA52,3.0,0.851209808,0.056724524,22.00346021,0.476710557,0.654201532,0.344295249,2.004003203,1.565308561,2.201682457,2.200694778,0.259108036,0.276669198,12718.0,0.494695873,0.004953609,0.060701368,0.0,0.0,0.003852807,0.56667715,0.0,66.0,0.697231834
86-DIA0120,DSA52,0,0.0,0.0,202005,202005.0,DSA52,3.0,0.86801838,0.053267617,19.85477178,0.485091987,0.727798902,0.309614243,2.252688172,1.285630136,1.767618805,1.76670668,0.249732065,0.250840194,14355.0,0.535545106,0.004806688,0.044235458,0.0,0.001671891,0.004110066,0.582166493,0.0,80.0,0.684647303
86-DIA0120,DSA52,0,0.0,0.0,202006,202006.0,DSA52,3.0,0.852553135,0.052707499,19.00374532,0.469035015,0.855051923,0.262380239,2.140752033,1.488729976,1.972443118,1.971549938,0.273525576,0.281829385,15222.0,0.554198664,0.005781106,0.059322034,0.0,0.001576665,0.000722638,0.731704112,0.0,81.0,0.671660424
86-DIA0120,DSA52,0,0.0,0.0,202007,202007.0,DSA52,3.0,0.782947512,0.056246778,17.74167623,0.469581609,0.912022909,0.244843893,2.298447894,1.667921238,1.993331978,1.992455777,0.236946267,0.276153654,15437.2,0.617380453,0.006730085,0.079984469,0.0,0.0,0.000647124,0.768912185,0.0,69.0,0.572904707
86-DIA0120,DSA52,36,36.0,0.0,202008,202008.0,DSA52,3.0,0.790007951,0.054914313,17.82668067,0.440062841,0.914265999,0.24256761,2.593045472,2.487791579,1.759877192,1.759001932,0.226192523,0.26044129,16955.2,0.696977805,0.006717341,0.063637971,0.0,0.001473101,0.00058924,0.783689824,0.0,64.0,0.494747899
86-DIA0120,DSA52,0,0.0,0.0,202009,202009.0,DSA52,3.0,0.841484252,0.051535596,20.00480769,0.371188361,0.934926993,0.235301543,2.683922922,4.309839933,2.274104952,2.273186655,0.433216938,0.461250257,16644.0,0.614359055,0.007630377,0.061523672,0.0,0.001502043,0.000120163,0.745734199,0.0,36.0,0.382211538
86-DIA0120,DSA52,1,1.0,0.0,202010,202010.0,DSA52,3.0,0.845980858,0.051502327,21.37625179,0.330356995,0.970956827,0.224906177,2.836844949,5.230619768,2.948128189,2.947176601,0.6087905,0.626720498,14942.0,0.591423221,0.006692545,0.073818766,0.0,0.0,0.000334627,0.748561103,0.0,42.0,0.377682403
86-DIA0120,DSA52,0,0.0,0.0,202011,202011.0,DSA52,3.0,0.859052378,0.050552659,22.16498316,0.304544282,0.945285509,0.229182362,3.202920443,6.535792683,3.540579053,3.539590047,0.610571256,0.59715515,13166.0,0.519301454,0.003417895,0.059851132,0.0,0.0,0.000455719,0.838371563,0.0,44.0,0.498316498
86-DIA0120,DSA52,13,13.0,0.0,202012,202012.0,DSA52,3.0,0.852637294,0.050613398,21.54334365,0.301019467,0.869169075,0.247767943,2.630637079,5.332421837,2.774495546,2.773499165,0.421187275,0.438027849,13917.0,0.514012972,0.001796364,0.0314723,0.0,0.0,0.000359273,0.739814615,0.0,47.0,0.614551084
86-DIA0120,DSA52,0,0.0,0.0,202101,202101.0,DSA52,3.0,0.799727307,0.053869918,18.37811484,0.340084799,0.838071018,0.256261659,2.776503455,3.313902377,1.599582169,1.598659756,0.251105311,0.296817588,16960.0,0.481520848,0.002004362,0.030654955,0.0,0.0,0.000235807,0.691563992,0.0,44.0,0.599133261
86-DIA0120,DSA52,0,0.0,0.0,202102,202102.0,DSA52,3.0,0.830929812,0.052129333,17.31031469,0.34894027,0.896154388,0.239643567,3.076520965,3.501875,1.516075427,1.515187595,0.26825937,0.319168946,19785.0,0.51368743,0.002373378,0.049032975,0.0,0.0,0.000252487,0.67747311,0.0,51.0,0.513111888
86-DIA0120,DSA52,36,0.0,36.0,202103,202103.0,DSA52,3.0,0.857038562,0.050362262,19.46227316,0.300756652,0.937656375,0.229193549,2.579931369,3.921225945,1.847024021,1.84610056,0.408550504,0.453469503,20343.0,0.542873586,0.003386171,0.0393581,0.0,0.0,0.000245375,0.632575943,0.0,54.0,0.501432665
86-DIA0120,DSA53,35,35.0,0.0,202103,202103.0,DSA53,3.0,0.907812064,0.047537602,21.86666667,0.2676187,0.905161773,0.237402432,2.804861111,7.507561423,4.018689622,4.017411073,0.510241014,0.527070637,11140.0,0.483825975,0.010939742,0.020086083,0.0,0.0,0.0,0.217270445,0.0,22.0,0.515686275
86-DIA0120,DSA55,0,0.0,0.0,202002,202002.0,DSA55,3.0,0.920977377,0.069929794,23.09188361,0.332147252,0.81145572,0.26244191,2.214468085,1.410800265,1.987328842,1.986068322,0.243692996,0.258419675,15079.0,0.361769976,0.006300153,0.098083427,0.0,0.0,0.0,0.81490815,0.0,28.0,0.667687596
86-DIA0120,DSA55,0,0.0,0.0,202003,202003.0,DSA55,3.0,0.861639491,0.061477652,23.06411699,0.487287899,0.805409954,0.274110308,2.160327198,1.609617904,2.065741479,2.064472563,0.273981858,0.295089355,20504.0,0.370682086,0.006388997,0.096956691,0.0,0.0,0.0,0.770630121,0.0,71.0,0.689538808
86-DIA0120,DSA55,0,0.0,0.0,202004,202004.0,DSA55,3.0,0.837425494,0.057869768,22.61189802,0.462943919,0.791866289,0.283813991,2.16839677,1.634007835,2.309117647,2.307845829,0.273764177,0.303242208,15964.0,0.478451537,0.003695816,0.074229516,0.0,0.0,0.000250564,0.667689802,0.0,76.0,0.764872521
86-DIA0120,DSA55,0,0.0,0.0,202005,202005.0,DSA55,3.0,0.874457504,0.052993272,22.30367232,0.431004246,0.818823563,0.274687849,1.793166565,1.455271296,2.381027388,2.379727307,0.282767701,0.304519417,15791.0,0.508242465,0.005572795,0.044265721,0.0,0.0,0.000379963,0.439427522,0.0,56.0,0.757062147
86-DIA0120,DSA55,0,0.0,0.0,202006,202006.0,DSA55,3.0,0.863820967,0.052209469,22.26848249,0.399585753,0.849176337,0.263885981,1.526913876,1.414514953,2.304849814,2.303506778,0.310450385,0.336524885,17169.0,0.456415074,0.007047586,0.06185567,0.0,0.002795737,0.000232978,0.499213699,0.0,61.0,0.743190661
86-DIA0120,DSA55,36,0.0,36.0,202007,202007.0,DSA55,3.0,0.809759187,0.054661616,22.21655172,0.374416631,0.860905593,0.259209631,1.733010827,1.634714209,2.364481878,2.36306381,0.365786141,0.39025273,16107.0,0.426900657,0.005525548,0.058918483,0.0,0.004470106,0.000372509,0.664245359,0.0,73.0,0.729655172
86-DIA0120,DSA55,0,0.0,0.0,202008,202008.0,DSA55,3.0,0.829969277,0.052582295,22.46216216,0.34877499,0.848562115,0.261181435,1.668365421,3.433876349,2.247116207,2.245711747,0.345494959,0.368448344,16622.0,0.534191019,0.005234027,0.042834797,0.0,0.007159187,0.000300806,0.681325954,0.0,75.0,0.635135135
86-DIA0120,DSA55,0,0.0,0.0,202009,202009.0,DSA55,3.0,0.8430618,0.051717238,22.32226322,0.33224854,0.873682418,0.251696242,1.540176498,4.080861754,2.226542808,2.225202044,0.399108581,0.397643151,18148.0,0.51605958,0.003251047,0.053504518,0.0,0.007989861,0.000110205,0.659135993,0.0,63.0,0.576875769
86-DIA0120,DSA55,0,0.0,0.0,202010,202010.0,DSA55,3.0,0.875416403,0.04984014,22.42045455,0.314623059,0.938016381,0.232818154,1.445283578,4.250103408,2.362622662,2.361290908,0.465148324,0.468666604,19730.0,0.523102958,0.002939686,0.061530664,0.0,0.010136847,5.07e-05,0.538418652,0.0,57.0,0.582954545
86-DIA0120,DSA55,0,0.0,0.0,202011,202011.0,DSA55,3.0,0.889997525,0.048860188,22.01472254,0.306308878,0.905327441,0.239273022,1.343456255,4.126882348,2.249583876,2.248249458,0.444315663,0.464089243,19439.0,0.517294765,0.004372653,0.064046504,0.0,0.007716446,0.000257215,0.499717064,0.0,45.0,0.582106455
86-DIA0120,DSA55,10,10.0,0.0,202012,202012.0,DSA55,3.0,0.867976697,0.049741255,21.31501832,0.303953073,0.868476665,0.247908375,1.345381526,3.988034055,2.26164484,2.260303678,0.462239762,0.463187763,17457.0,0.501122081,0.005441943,0.060205075,0.0,0.002864181,0.000687403,0.525176147,0.0,58.0,0.64957265
86-DIA0120,DSA55,0,0.0,0.0,202101,202101.0,DSA55,3.0,0.787043342,0.054929293,21.22518519,0.294205721,0.858743145,0.250056277,1.575435936,4.522060684,2.565441412,2.56407611,0.446176159,0.444610167,14327.0,0.444369035,0.003978502,0.048091017,0.0,0.003489914,0.000977176,0.455922384,0.0,71.0,0.693333333
86-DIA0120,DSA55,0,0.0,0.0,202102,202102.0,DSA55,3.0,0.72868254,0.059840514,21.31155015,0.28319665,0.905152236,0.237272973,1.763258858,4.764255277,2.525104942,2.523752351,0.443338403,0.462109593,14012.0,0.504450412,0.000927048,0.028239321,0.0,0.0,0.00099836,0.424017685,0.0,69.0,0.595744681
86-DIA0120,DSA55,36,36.0,0.0,202103,202103.0,DSA55,3.0,0.784637607,0.055155829,21.67590028,0.2698412,0.931157728,0.230796724,1.751721571,4.675447548,2.473026087,2.471684968,0.538800633,0.567611593,15629.0,0.521859483,0.00057508,0.012779553,0.0,0.0,0.000894569,0.440319489,0.0,63.0,0.54432133
85-EMA0900,DSA05,1,1.0,0.0,202103,,,,,,,,,,,,,,,,,,,,,,,,,,
85-EMA0900,EGA03,1,1.0,0.0,202008,202008.0,EGA03,3.0,0.969697804,0.044706667,23.4875,0.330692153,0.478271751,0.463170091,0.917388408,1.056931453,1.089053039,0.913242653,0.214670104,0.187777481,30063.5,0.472882977,0.00602049,0.009912187,0.0,0.020755721,0.002794039,0.648350186,0.0,110.0,0.85
85-EMA0900,EGA04,1,0.0,1.0,202011,202011.0,EGA04,2.0,0.943392461,0.045854685,24.08922742,0.278102057,0.466682633,0.46250421,0.702393906,1.431023361,1.702203784,1.340480293,0.331168981,0.335289018,22136.0,0.508222616,0.00451712,0.010524889,0.0,0.259689222,0.005781913,0.549101093,0.0,71.0,0.868335147
85-EMA0900,EGA06,0,0.0,0.0,202002,202002.0,EGA06,4.0,0.97667933,0.062684295,19.9942053,0.49474015,0.503904577,0.436568186,0.654290429,0.857786125,0.993287381,0.702103387,0.240693437,0.387929771,24153.0,0.529001042,0.00273258,0.027739825,0.0,0.098662692,0.000952263,0.794849501,0.0,75.0,0.892384106
85-EMA0900,EGA06,1,0.0,1.0,202003,202003.0,EGA06,4.0,0.965535784,0.053260417,19.4295,0.57549067,0.492535528,0.45177843,0.660273475,0.76286728,0.882468942,0.628384223,0.221379819,0.357768265,38859.0,0.510775387,0.004374791,0.022671711,0.0,0.074911861,0.002444736,0.820067423,0.0,179.0,0.9165
85-EMA0900,EGA61,1,0.0,1.0,202002,202002.0,EGA61,3.0,0.930381105,0.064651308,22.56831228,0.455009949,0.66381498,0.329286019,0.886460688,1.010503584,1.620031818,1.218457674,0.163608966,0.196505547,19657.0,0.392266505,0.013175968,0.013939055,0.0,0.0,0.004375032,0.982296383,0.0,118.0,0.904707233
85-EMA0900,EGA61,0,0.0,0.0,202003,202003.0,EGA61,3.0,0.940705549,0.054126289,22.8158474,0.48839174,0.658356123,0.335866255,0.87057683,1.034584305,1.64430091,1.216389293,0.172613042,0.204602353,31098.0,0.403477747,0.013730787,0.020194225,0.0,0.0,0.001929385,0.952472828,0.0,218.0,0.906823184
85-EMA0900,EGA61,0,0.0,0.0,202004,202004.0,EGA61,3.0,0.951769516,0.04952272,23.33435115,0.440477465,0.634389807,0.352806667,0.835436383,1.110645969,1.72365916,1.275359563,0.195273329,0.228181022,30568.0,0.40521236,0.013052866,0.016455116,0.0,0.0,0.000261712,0.948082963,0.0,218.0,0.929007634
85-EMA0900,EGA61,0,0.0,0.0,202005,202005.0,EGA61,3.0,0.955686057,0.04753375,23.7826087,0.397367732,0.562012038,0.398085932,0.776887872,1.074160027,1.622520182,1.231920767,0.193577336,0.225522014,28444.0,0.425072555,0.012797075,0.012691605,0.0,0.0,0.000914077,0.972331599,0.0,201.0,0.945652174
85-EMA0900,EGA61,0,0.0,0.0,202006,202006.0,EGA61,3.0,0.952393474,0.046599476,23.11220826,0.379182239,0.528893367,0.42182982,0.753201157,1.106886332,1.632949022,1.237815641,0.187909926,0.2257754,25747.0,0.445967729,0.013710335,0.013632656,0.0,0.0,0.00299064,0.949469841,0.0,196.0,0.939856373
85-EMA0900,EGA61,1,0.0,1.0,202007,202007.0,EGA61,3.0,0.950041645,0.045948449,23.02655678,0.356288176,0.525361507,0.423328875,0.802102659,1.086075758,1.61428726,1.2554329,0.177506456,0.211282623,25145.0,0.42178851,0.013044343,0.01443627,0.0,0.0,0.003420163,0.94472062,0.0,180.0,0.92032967
85-EMA0900,EKA05,0,0.0,0.0,202002,202002.0,EKA05,3.0,0.934535076,0.061138004,20.00630915,0.547679113,0.588654291,0.385420713,0.433853739,1.282210304,1.729642564,1.207468958,0.845984757,0.913005,19026.0,0.454800973,0.006412278,0.036844318,0.0,0.209607905,0.002260065,0.483706507,0.0,108.0,0.898002103
85-EMA0900,EKA05,0,0.0,0.0,202003,202003.0,EKA05,3.0,0.941361319,0.052478842,19.92260274,0.553794307,0.580729151,0.38976922,0.442084241,1.328593604,1.826268458,1.236362866,0.77456485,0.850917065,29087.0,0.46263592,0.003025407,0.024478289,0.0,0.176539347,0.00275037,0.544573177,0.0,175.0,0.912328767
85-EMA0900,EKA05,0,0.0,0.0,202004,202004.0,EKA05,3.0,0.934670557,0.049616409,19.73154801,0.513831011,0.601122134,0.379114658,0.453662551,1.245098233,1.750229081,1.183255418,0.800377886,0.874072154,30209.0,0.473904367,0.007613625,0.033400642,0.0,0.111986494,0.007216392,0.632328114,0.0,191.0,0.930764206
85-EMA0900,EKA05,0,0.0,0.0,202005,202005.0,EKA05,3.0,0.925971976,0.048512931,19.8260582,0.47062861,0.595622327,0.380744842,0.453613281,1.206063368,1.736870253,1.176533067,0.883432352,0.957617112,29977.0,0.46632866,0.009840878,0.047436368,0.0,0.082062915,0.008106215,0.648163592,0.0,194.0,0.939814815
85-EMA0900,EKA05,0,0.0,0.0,202006,202006.0,EKA05,3.0,0.930097295,0.047222761,20.12416555,0.430681819,0.605680769,0.372168071,0.454838163,1.272273551,1.843550669,1.226695758,1.007972236,1.0882683,30146.0,0.472552039,0.006866583,0.040270683,0.0,0.082863398,0.005805082,0.643833344,0.0,202.0,0.952603471
85-EMA0900,EKA05,0,0.0,0.0,202007,202007.0,EKA05,3.0,0.931218688,0.046503068,20.74171738,0.39162281,0.615548063,0.364271159,0.431180017,1.324681531,1.879325438,1.254015647,1.321723335,1.39148323,30676.0,0.505382194,0.00655214,0.043289761,0.0,0.200378133,0.007138899,0.544055807,0.0,186.0,0.910750507
85-EMA0900,EKA05,0,0.0,0.0,202008,202008.0,EKA05,3.0,0.929290784,0.046181664,20.83193277,0.368011401,0.589883157,0.377022793,0.419435513,1.686385911,1.851977939,1.251958735,1.295442004,1.372510841,29746.5,0.51025895,0.006756757,0.043397875,0.0,0.241764152,0.004336426,0.506857604,0.0,172.0,0.870448179
85-EMA0900,EKA05,0,0.0,0.0,202009,202009.0,EKA05,3.0,0.915841326,0.047001499,20.81339713,0.349295804,0.630073619,0.34969474,0.430681437,2.059877419,1.859942235,1.215660876,1.281113413,1.271009643,30448.8,0.500759398,0.004367816,0.034844007,0.0,0.241280788,0.002857143,0.483349754,0.0,124.0,0.872863978
85-EMA0900,EKA05,0,0.0,0.0,202010,202010.0,EKA05,3.0,0.930246385,0.046371092,21.10556761,0.328270919,0.586505829,0.372437295,0.428842832,2.047622065,1.840579591,1.219050374,1.061482657,0.975833922,29187.2,0.505346978,0.004111138,0.03833636,0.0,0.277638837,0.006029669,0.418513824,0.0,125.0,0.851771511
85-EMA0900,EKA05,0,0.0,0.0,202011,202011.0,EKA05,3.0,0.93740463,0.045850748,21.27017544,0.312196056,0.460411095,0.470842478,0.410842863,2.00776837,1.754230552,1.249185373,0.630482059,0.585003436,24246.8,0.489859446,0.004330254,0.037405147,0.0,0.295117123,0.006845925,0.417024084,0.0,98.0,0.830701754
85-EMA0900,EKA05,1,0.0,1.0,202012,202012.0,EKA05,3.0,0.914412954,0.046639625,21.19072165,0.301398622,0.394284634,0.547385364,0.39347079,1.994387719,1.676427344,1.214596834,0.629430663,0.603236723,20554.5,0.482752409,0.002627098,0.021016784,0.0,0.391875456,0.006470445,0.323765507,0.0,84.0,0.802061856
85-EMA0900,EMA04,0,0.0,0.0,202002,202002.0,EMA04,2.0,0.912091708,0.062337343,23.67378049,0.465685639,0.810952221,0.283516981,1.742378049,2.051418651,2.160961213,1.990929031,0.599265399,0.509891441,15530.0,0.281140055,0.00083709,0.009787508,0.0,0.0,0.009079202,0.979137154,0.0,19.0,0.897865854
85-EMA0900,EMA04,0,0.0,0.0,202003,202003.0,EMA04,2.0,0.915384471,0.05391095,23.96678636,0.458848738,0.875188748,0.260825594,1.916379904,1.194949234,1.935456718,1.617811807,0.544887079,0.51312239,26699.0,0.526303748,0.000711637,0.011536013,0.0,0.0,0.010524739,0.993482902,0.0,51.0,0.843806104
85-EMA0900,EMA04,0,0.0,0.0,202004,202004.0,EMA04,2.0,0.950665835,0.048810705,24.15279048,0.418377736,0.832679475,0.275391763,2.073538655,1.20519128,1.858916998,1.498743278,0.470509572,0.394866872,26399.0,0.546136346,0.000909125,0.022917535,0.0,0.0,0.008826092,1.0,0.0,52.0,0.833485819
85-EMA0900,EMA04,0,0.0,0.0,202005,202005.0,EMA04,2.0,0.941926288,0.047697428,23.85168539,0.390033548,0.715699323,0.318427667,1.952702703,1.46835196,1.983705205,1.709657157,0.380988124,0.286628768,21228.0,0.503632718,0.001130582,0.023648012,0.0,0.0,0.007819861,0.994111551,0.0,50.0,0.912359551
